80 80.0
80 80.0
80 80.0
80 80.0
80 80.0
80 80.0
80 80.0
764 125.6
764 216.8
764 262.4
2482 559.3333333333334
2482 605.0666666666667
2482 872.5625
2482 948.7333333333333
2482 1087.6
2482 940.2666666666667
2482 966.2666666666667
2482 904.7333333333333
2482 1228.8
2482 1139.6
2482 902.9333333333333
2482 1143.5333333333333
2482 950.7333333333333
2482 1108.5333333333333
2482 948.3333333333334
2482 975.6
2482 990.2666666666667
2482 1091.8
2482 994.0666666666667
2482 788.4666666666667
2482 929.7333333333333
3061 1056.0666666666666
3061 997.0666666666667
3061 872.8
3061 1107.2666666666667
3061 941.6
4533 1078.1333333333334
4533 827.0
4533 990.8
4533 918.2
4533 1383.1333333333334
4533 1197.4666666666667
8221 1739.1333333333334
8221 1827.0666666666666
8221 1697.2
8221 1926.6
8221 1666.5333333333333
8221 1861.0
8221 1705.2
8221 2423.4666666666667
8221 2333.0666666666666
8221 2006.6666666666667
8221 2635.8
8221 1956.7333333333333
8221 2086.733333333333
8221 1846.3333333333333
8221 2281.4666666666667
8221 2160.9333333333334
8221 1994.8666666666666
8221 2275.9333333333334
8221 1874.4
8221 2013.4666666666667
8221 1959.4666666666667
8221 2023.7333333333333
8221 1936.2
8221 2230.5333333333333
8221 2205.266666666667
8221 2065.0666666666666
8221 1652.1333333333334
8221 1888.2
8221 1844.6666666666667
8221 1746.8666666666666
8221 2183.6666666666665
8221 1959.1333333333334
8221 2121.3333333333335
8221 2091.733333333333
8221 1939.0666666666666
8221 1890.4666666666667
8221 1820.2
8221 1903.5333333333333
8221 1930.2666666666667
8221 1722.2
8221 2719.4666666666667
8221 1777.6
8221 1863.6
8221 2266.6
8221 2052.9333333333334
8221 1636.8666666666666
8221 2266.5333333333333
8221 2505.9333333333334
8221 1941.2
8221 2738.4
8221 2086.3333333333335
8221 1840.4
8221 1947.2666666666667
8221 1841.1333333333334
8221 1837.6
8221 2389.4666666666667
8221 2230.866666666667
8221 2209.5333333333333
8221 1735.0
8221 2242.4666666666667
8221 2171.266666666667
8221 2040.3333333333333
8221 2300.6
8221 2486.733333333333
8221 2294.6
8221 2177.4666666666667
8221 2345.0666666666666
8221 1743.0666666666666
8221 2307.4
8221 1928.8
8221 2042.3333333333333
8221 1628.8
8221 2121.0
8221 2115.6666666666665
8221 2052.6
8221 2112.266666666667
8221 2392.3333333333335
8221 2013.4
8221 1644.6
8221 2032.7333333333333
8221 2075.6
8221 1963.8
8221 2004.8
8221 2038.0666666666666
8221 1837.6666666666667
9767 2666.5333333333333
9767 2537.266666666667
9767 2237.3333333333335
9767 2770.133333333333
9767 2533.6666666666665
9767 2239.866666666667
9767 2166.733333333333
9767 2068.3333333333335
9767 2436.3333333333335
9767 2428.3333333333335
9767 2306.4
9767 2097.866666666667
9767 2274.2
9767 2214.0666666666666
9767 2353.0666666666666
9767 2507.0666666666666
9767 2207.6666666666665
9767 2134.8
9767 2095.5333333333333
9767 1977.0
9767 2146.8
9767 2343.0
9767 2436.2
9767 2028.5333333333333
9767 2447.5333333333333
9767 2189.8
9767 2465.6
9767 2272.5333333333333
9767 2440.733333333333
9767 2874.0
9767 2516.4666666666667
9767 2653.6666666666665
9767 2281.6
9767 2848.9333333333334
9767 2628.5333333333333
9767 2518.5333333333333
9767 2285.9333333333334
9767 2552.3333333333335
9767 2386.5333333333333
9767 2942.6666666666665
9767 2835.0
9767 3044.8
9767 2142.6666666666665
9767 2545.733333333333
9767 2640.9333333333334
9767 2804.3333333333335
9767 2468.5333333333333
9767 2904.8
9767 2260.866666666667
9767 2487.4
9767 2279.5333333333333
9767 2425.133333333333
9767 2778.4
9767 2500.133333333333
9767 2691.0
9767 2562.3333333333335
9767 2535.4666666666667
9767 3131.8
9767 2573.733333333333
9767 2685.9333333333334
9767 2526.0
9767 2382.4666666666667
9767 2431.6666666666665
9767 2641.9333333333334
9767 2535.733333333333
9767 2812.2
9767 2456.866666666667
9767 2336.6666666666665
9767 2337.0
9767 2523.733333333333
9767 2636.0
9767 2405.4666666666667
9767 2407.3333333333335
