8.0 NA
17.6 NA
27.2 NA
38.733333333333334 NA
48.333333333333336 NA
57.93333333333333 NA
67.53333333333333 NA
77.13333333333334 NA
93.0 NA
114.33333333333333 NA
123.93333333333334 NA
137.07142857142858 137.0
151.46153846153845 144.66666666666666
159.91666666666666 144.66666666666666
167.16666666666666 144.66666666666666
175.66666666666666 144.66666666666666
182.41666666666666 144.66666666666666
189.16666666666666 144.66666666666666
195.91666666666666 144.66666666666666
202.66666666666666 144.66666666666666
209.41666666666666 144.66666666666666
221.08333333333334 144.66666666666666
227.83333333333334 144.66666666666666
234.58333333333334 144.66666666666666
241.33333333333334 144.66666666666666
250.5 144.66666666666666
257.25 144.66666666666666
264.0 144.66666666666666
281.25 144.66666666666666
288.0 144.66666666666666
294.75 144.66666666666666
304.0 144.66666666666666
316.3333333333333 144.66666666666666
323.0833333333333 144.66666666666666
329.8333333333333 144.66666666666666
336.5833333333333 144.66666666666666
343.3333333333333 144.66666666666666
354.1666666666667 144.66666666666666
360.9166666666667 144.66666666666666
367.6666666666667 144.66666666666666
374.4166666666667 144.66666666666666
381.1666666666667 144.66666666666666
387.9166666666667 144.66666666666666
419.1666666666667 144.66666666666666
434.9166666666667 144.66666666666666
441.6666666666667 144.66666666666666
448.4166666666667 144.66666666666666
455.1666666666667 144.66666666666666
461.9166666666667 144.66666666666666
468.6666666666667 144.66666666666666
485.25 144.66666666666666
492.0 144.66666666666666
498.75 144.66666666666666
507.8333333333333 144.66666666666666
514.5833333333334 144.66666666666666
521.3333333333334 144.66666666666666
528.0833333333334 144.66666666666666
534.8333333333334 144.66666666666666
541.5833333333334 144.66666666666666
548.3333333333334 144.66666666666666
555.0833333333334 144.66666666666666
561.8333333333334 144.66666666666666
568.5833333333334 144.66666666666666
575.3333333333334 144.66666666666666
582.0833333333334 144.66666666666666
588.8333333333334 144.66666666666666
595.5833333333334 144.66666666666666
612.8333333333334 144.66666666666666
619.5833333333334 144.66666666666666
626.3333333333334 144.66666666666666
633.0833333333334 144.66666666666666
639.8333333333334 144.66666666666666
646.5833333333334 144.66666666666666
653.3333333333334 144.66666666666666
660.0833333333334 144.66666666666666
